generator_id,timestamp,generation_mw,on_status,startup,demand_mw,renewable_gen_mw,net_load_mw,load_shedding_mw,total_generation_mw,curtailment_mw
GasCC_2,2024-01-01 10:00:00,,,,46495.645376,343.5,46152.145376,,0,0
GasCC_2,2024-01-01 11:00:00,,,,46658.925817,347.5,46311.425817,,0,0
GasCC_2,2024-01-01 12:00:00,,,,46279.240279,370.0,45909.240279,,0,0
GasCC_2,2024-01-01 13:00:00,,,,45671.307416,344.5,45326.807416,,0,0
GasCC_2,2024-01-01 14:00:00,,,,44589.753392,349.5,44240.253392,,0,0
GasCC_2,2024-01-01 15:00:00,,,,43918.993587,354.5,43564.493587,,0,0
GasCC_2,2024-01-01 16:00:00,,,,43782.108608,305.0,43477.108608,,0,0
GasCC_2,2024-01-01 17:00:00,,,,44363.471906,188.0,44175.471906,,0,0
GasCC_2,2024-01-01 18:00:00,,,,46787.294229,177.0,46610.294229,,0,0
GasCC_2,2024-01-01 19:00:00,,,,48887.936422,93.0,48794.936422,,0,0
GasCC_2,2024-01-01 20:00:00,,,,49122.190807,138.0,48984.190807,,0,0
GasCC_2,2024-01-01 21:00:00,,,,49255.312657,135.0,49120.312657,,0,0
GasCC_2,2024-01-01 22:00:00,,,,48927.277938,117.0,48810.277938,,0,0
GasCC_2,2024-01-01 23:00:00,,,,47870.218872,122.99999999999999,47747.218872,,0,0
GasCC_2,2024-01-02 00:00:00,,,,46646.865378,162.0,46484.865378,,0,0
GasCC_2,2024-01-02 01:00:00,,,,45765.055235,144.0,45621.055235,,0,0
GasCC_2,2024-01-02 02:00:00,,,,45357.843684,108.0,45249.843684,,0,0
GasCC_2,2024-01-02 03:00:00,,,,45341.963319,132.0,45209.963319,,0,0
GasCC_2,2024-01-02 04:00:00,,,,45572.238632,150.0,45422.238632,,0,0
GasCC_2,2024-01-02 05:00:00,,,,46558.286583,195.0,46363.286583,,0,0
GasCC_2,2024-01-02 06:00:00,,,,48861.014521,122.99999999999999,48738.014521,,0,0
GasCC_2,2024-01-02 07:00:00,,,,51665.005926,167.0,51498.005926,,0,0
GasCC_2,2024-01-02 08:00:00,,,,53450.532659,260.0,53190.532659,,0,0
GasCC_2,2024-01-02 09:00:00,,,,53800.705569,321.5,53479.205569,,0,0
GasCC_2,2024-01-02 10:00:00,,,,54108.818446,337.5,53771.318446,,0,0
GasCC_2,2024-01-02 11:00:00,,,,53264.965984,392.5,52872.465984,,0,0
GasCC_2,2024-01-02 12:00:00,,,,52094.968955,379.0,51715.968955,,0,0
GasCC_2,2024-01-02 13:00:00,,,,51284.533076,374.5,50910.033076,,0,0
GasCC_2,2024-01-02 14:00:00,,,,51349.727177,379.5,50970.227177,,0,0
GasCC_2,2024-01-02 15:00:00,,,,51372.988157,324.5,51048.488157,,0,0
GasCC_2,2024-01-02 16:00:00,,,,51583.610866,308.0,51275.610866,,0,0
GasCC_2,2024-01-02 17:00:00,,,,52220.01121,161.0,52059.01121,,0,0
GasCC_2,2024-01-02 18:00:00,,,,53692.805009,141.0,53551.805009,,0,0
GasCC_2,2024-01-02 19:00:00,,,,54195.656466,144.0,54051.656466,,0,0
GasCC_2,2024-01-02 20:00:00,,,,53756.217208,102.00000000000001,53654.217208,,0,0
GasCC_2,2024-01-02 21:00:00,,,,52413.722111,135.0,52278.722111,,0,0
GasCC_2,2024-01-02 22:00:00,,,,50956.25649,84.00000000000001,50872.25649,,0,0
GasCC_2,2024-01-02 23:00:00,,,,48894.704172,177.0,48717.704172,,0,0
GasCC_2,2024-01-03 00:00:00,,,,46503.254605,114.0,46389.254605,,0,0
GasCC_2,2024-01-03 01:00:00,,,,45325.66236,138.0,45187.66236,,0,0
GasCC_2,2024-01-03 02:00:00,,,,44430.945742,138.0,44292.945742,,0,0
GasCC_2,2024-01-03 03:00:00,,,,44230.19995,168.00000000000003,44062.19995,,0,0
GasCC_2,2024-01-03 04:00:00,,,,44418.455647,138.0,44280.455647,,0,0
GasCC_2,2024-01-03 05:00:00,,,,45239.56118,120.0,45119.56118,,0,0
GasCC_2,2024-01-03 06:00:00,,,,47295.85293,99.0,47196.85293,,0,0
GasCC_2,2024-01-03 07:00:00,,,,49917.831208,203.0,49714.831208,,0,0
GasCC_2,2024-01-03 08:00:00,,,,51631.855386,230.0,51401.855386,,0,0
GasCC_2,2024-01-03 09:00:00,,,,52106.050784,348.5,51757.550784,,0,0
GasCC_2,2024-01-03 10:00:00,,,,52408.214998,382.5,52025.714998,,0,0
GasCC_2,2024-01-03 11:00:00,,,,51844.973144,428.5,51416.473144,,0,0
GasCC_2,2024-01-03 12:00:00,,,,50662.584708,379.0,50283.584708,,0,0
GasCC_2,2024-01-03 13:00:00,,,,49615.580453,389.5,49226.080453,,0,0
GasCC_2,2024-01-03 14:00:00,,,,48553.596921,328.5,48225.096921,,0,0
GasCC_2,2024-01-03 15:00:00,,,,47494.177068,321.5,47172.677068,,0,0
GasCC_2,2024-01-03 16:00:00,,,,47045.738024,251.0,46794.738024,,0,0
GasCC_2,2024-01-03 17:00:00,,,,47413.978726,179.0,47234.978726,,0,0
GasCC_2,2024-01-03 18:00:00,,,,49244.931488,192.0,49052.931488,,0,0
GasCC_2,2024-01-03 19:00:00,,,,51080.296331,105.0,50975.296331,,0,0
GasCC_2,2024-01-03 20:00:00,,,,51036.148323,162.0,50874.148323,,0,0
GasCC_2,2024-01-03 21:00:00,,,,50686.653363,186.0,50500.653363,,0,0
GasCC_2,2024-01-03 22:00:00,,,,49779.955901,147.0,49632.955901,,0,0
GasCC_2,2024-01-03 23:00:00,,,,48074.840447,66.0,48008.840447,,0,0
GasCC_2,2024-01-04 00:00:00,,,,44242.863534,132.0,44110.863534,,0,0
GasCC_2,2024-01-04 01:00:00,,,,45483.373794,186.0,45297.373794,,0,0
GasCC_2,2024-01-04 02:00:00,,,,45061.757932,90.0,44971.757932,,0,0
GasCC_2,2024-01-04 03:00:00,,,,45154.691342,162.0,44992.691342,,0,0
GasCC_2,2024-01-04 04:00:00,,,,45514.098545,144.0,45370.098545,,0,0
GasCC_2,2024-01-04 05:00:00,,,,46774.937241,141.0,46633.937241,,0,0
GasCC_2,2024-01-04 06:00:00,,,,49165.622376,156.0,49009.622376,,0,0
GasCC_2,2024-01-04 07:00:00,,,,52382.72936,230.0,52152.72936,,0,0
GasCC_2,2024-01-04 08:00:00,,,,54097.525606,302.0,53795.525606,,0,0
GasCC_2,2024-01-04 09:00:00,,,,53842.903661,249.5,53593.403661,,0,0
GasCC_2,2024-01-04 10:00:00,,,,52334.136137,370.5,51963.636137,,0,0
GasCC_2,2024-01-04 11:00:00,,,,50734.228718,437.5,50296.728718,,0,0
GasCC_2,2024-01-04 12:00:00,,,,49327.601001,448.0,48879.601001,,0,0
GasCC_2,2024-01-04 13:00:00,,,,48274.510942,419.5,47855.010942,,0,0
GasCC_2,2024-01-04 14:00:00,,,,47553.867778,343.5,47210.367778,,0,0
GasCC_2,2024-01-04 15:00:00,,,,46981.215738,312.5,46668.715738,,0,0
GasCC_2,2024-01-04 16:00:00,,,,46730.75896,284.0,46446.75896,,0,0
GasCC_2,2024-01-04 17:00:00,,,,47091.029007,191.0,46900.029007,,0,0
GasCC_2,2024-01-04 18:00:00,,,,48774.428083,138.0,48636.428083,,0,0
GasCC_2,2024-01-04 19:00:00,,,,50323.909626,141.0,50182.909626,,0,0
GasCC_2,2024-01-04 20:00:00,,,,50177.222489,159.0,50018.222489,,0,0
GasCC_2,2024-01-04 21:00:00,,,,49505.169244,99.0,49406.169244,,0,0
GasCC_2,2024-01-04 22:00:00,,,,48258.764155,120.0,48138.764155,,0,0
GasCC_2,2024-01-04 23:00:00,,,,46288.465258,99.0,46189.465258,,0,0
GasCC_2,2024-01-05 00:00:00,,,,45989.75423,168.00000000000003,45821.75423,,0,0
GasCC_2,2024-01-05 01:00:00,,,,42902.15727,159.0,42743.15727,,0,0
GasCC_2,2024-01-05 02:00:00,,,,42202.533704,150.0,42052.533704,,0,0
GasCC_2,2024-01-05 03:00:00,,,,41854.513246,174.0,41680.513246,,0,0
GasCC_2,2024-01-05 04:00:00,,,,41991.782632,69.0,41922.782632,,0,0
GasCC_2,2024-01-05 05:00:00,,,,42844.436184,156.0,42688.436184,,0,0
GasCC_2,2024-01-05 06:00:00,,,,44731.812619,111.0,44620.812619,,0,0
GasCC_2,2024-01-05 07:00:00,,,,47480.853075,209.0,47271.853075,,0,0
GasCC_2,2024-01-05 08:00:00,,,,49333.512396,257.0,49076.512396,,0,0
GasCC_2,2024-01-05 09:00:00,,,,49907.002369,318.5,49588.502369,,0,0
GasCC_2,2024-01-05 10:00:00,,,,50152.424671,361.5,49790.924671,,0,0
GasCC_2,2024-01-05 11:00:00,,,,49810.742821,410.5,49400.242821,,0,0
GasCC_2,2024-01-05 12:00:00,,,,48832.371497,445.0,48387.371497,,0,0
GasCC_2,2024-01-05 13:00:00,,,,47921.277643,392.5,47528.777643,,0,0
GasCC_2,2024-01-05 14:00:00,,,,47069.793757,361.5,46708.293757,,0,0
GasCC_2,2024-01-05 15:00:00,,,,46311.156288,327.5,45983.656288,,0,0
GasCC_2,2024-01-05 16:00:00,,,,45949.058978,335.0,45614.058978,,0,0
GasCC_2,2024-01-05 17:00:00,,,,46028.656329,224.0,45804.656329,,0,0
GasCC_2,2024-01-05 18:00:00,,,,47354.486365,120.0,47234.486365,,0,0
GasCC_2,2024-01-05 19:00:00,,,,48753.551991,102.00000000000001,48651.551991,,0,0
GasCC_2,2024-01-05 20:00:00,,,,48575.661193,153.0,48422.661193,,0,0
GasCC_2,2024-01-05 21:00:00,,,,48293.053249,135.0,48158.053249,,0,0
GasCC_2,2024-01-05 22:00:00,,,,48000.961368,81.0,47919.961368,,0,0
GasCC_2,2024-01-05 23:00:00,,,,47153.395523,156.0,46997.395523,,0,0
GasCC_2,2024-01-06 00:00:00,,,,46581.077815,135.0,46446.077815,,0,0
GasCC_2,2024-01-06 01:00:00,,,,44925.320095,111.0,44814.320095,,0,0
GasCC_2,2024-01-06 02:00:00,,,,44484.577884,150.0,44334.577884,,0,0
GasCC_2,2024-01-06 03:00:00,,,,44378.338405,129.0,44249.338405,,0,0
GasCC_2,2024-01-06 04:00:00,,,,44687.513842,147.0,44540.513842,,0,0
GasCC_2,2024-01-06 05:00:00,,,,45600.844517,81.0,45519.844517,,0,0
GasCC_2,2024-01-06 06:00:00,,,,46969.333381,120.0,46849.333381,,0,0
GasCC_2,2024-01-06 07:00:00,,,,48850.309043,176.0,48674.309043,,0,0
GasCC_2,2024-01-06 08:00:00,,,,50405.875961,278.0,50127.875961,,0,0
GasCC_2,2024-01-06 09:00:00,,,,51052.318894,300.5,50751.818894,,0,0
GasCC_2,2024-01-06 10:00:00,,,,50441.243288,352.5,50088.743288,,0,0
GasCC_2,2024-01-06 11:00:00,,,,49420.908966,383.5,49037.408966,,0,0
GasCC_2,2024-01-06 12:00:00,,,,47904.638063,436.0,47468.638063,,0,0
GasCC_2,2024-01-06 13:00:00,,,,46230.024,443.5,45786.524,,0,0
GasCC_2,2024-01-06 14:00:00,,,,44861.667739,298.5,44563.167739,,0,0
GasCC_2,2024-01-06 15:00:00,,,,44171.36743,306.5,43864.86743,,0,0
GasCC_2,2024-01-06 16:00:00,,,,44038.460907,239.0,43799.460907,,0,0
GasCC_2,2024-01-06 17:00:00,,,,44536.373364,235.99999999999997,44300.373364,,0,0
GasCC_2,2024-01-06 18:00:00,,,,45837.955238,120.0,45717.955238,,0,0
GasCC_2,2024-01-06 19:00:00,,,,47800.045824,126.0,47674.045824,,0,0
GasCC_2,2024-01-06 20:00:00,,,,48079.167549,108.0,47971.167549,,0,0
GasCC_2,2024-01-06 21:00:00,,,,48363.255171,170.99999999999997,48192.255171,,0,0
GasCC_2,2024-01-06 22:00:00,,,,48073.622257,132.0,47941.622257,,0,0
GasCC_2,2024-01-06 23:00:00,,,,47435.80314,144.0,47291.80314,,0,0
GasCC_2,2024-01-07 00:00:00,,,,43611.483455,147.0,43464.483455,,0,0
GasCC_2,2024-01-07 01:00:00,,,,45273.548126,108.0,45165.548126,,0,0
GasCC_2,2024-01-07 02:00:00,,,,44959.737094,147.0,44812.737094,,0,0
GasCC_2,2024-01-07 03:00:00,,,,45386.19035,126.0,45260.19035,,0,0
GasCC_2,2024-01-07 04:00:00,,,,45699.875157,132.0,45567.875157,,0,0
GasCC_2,2024-01-07 05:00:00,,,,46570.325776,150.0,46420.325776,,0,0
GasCC_2,2024-01-07 06:00:00,,,,47864.271245,144.0,47720.271245,,0,0
GasCC_2,2024-01-07 07:00:00,,,,49638.735741,164.0,49474.735741,,0,0
GasCC_2,2024-01-07 08:00:00,,,,51249.870857,275.0,50974.870857,,0,0
GasCC_2,2024-01-07 09:00:00,,,,51555.9349,297.5,51258.4349,,0,0
GasCC_2,2024-01-07 10:00:00,,,,49708.404398,307.5,49400.904398,,0,0
GasCC_2,2024-01-07 11:00:00,,,,47622.603282,389.5,47233.103282,,0,0
GasCC_2,2024-01-07 12:00:00,,,,46056.409782,373.0,45683.409782,,0,0
GasCC_2,2024-01-07 13:00:00,,,,44892.587519,383.5,44509.087519,,0,0
GasCC_2,2024-01-07 14:00:00,,,,43940.157173,361.5,43578.657173,,0,0
GasCC_2,2024-01-07 15:00:00,,,,43277.543283,312.5,42965.043283,,0,0
GasCC_2,2024-01-07 16:00:00,,,,43267.17458,272.0,42995.17458,,0,0
GasCC_2,2024-01-07 17:00:00,,,,44024.231103,203.0,43821.231103,,0,0
GasCC_2,2024-01-07 18:00:00,,,,46059.23799,90.0,45969.23799,,0,0
GasCC_2,2024-01-07 19:00:00,,,,48447.542882,141.0,48306.542882,,0,0
GasCC_2,2024-01-07 20:00:00,,,,48779.398271,108.0,48671.398271,,0,0
GasCC_2,2024-01-07 21:00:00,,,,48528.868606,126.0,48402.868606,,0,0
GasCC_2,2024-01-07 22:00:00,,,,47590.18444,147.0,47443.18444,,0,0
GasCC_2,2024-01-07 23:00:00,,,,45470.256675,162.0,45308.256675,,0,0
GasCC_2,2024-01-08 00:00:00,,,,47449.564266,108.0,47341.564266,,0,0
GasCC_2,2024-01-08 01:00:00,,,,42080.86356,102.00000000000001,41978.86356,,0,0
GasCC_2,2024-01-08 02:00:00,,,,41284.34999,144.0,41140.34999,,0,0
GasCC_2,2024-01-08 03:00:00,,,,40953.542001,72.0,40881.542001,,0,0
GasCC_2,2024-01-08 04:00:00,,,,41101.703448,141.0,40960.703448,,0,0
GasCC_2,2024-01-08 05:00:00,,,,41782.077218,168.00000000000003,41614.077218,,0,0
GasCC_2,2024-01-08 06:00:00,,,,43797.43184,105.0,43692.43184,,0,0
GasCC_2,2024-01-08 07:00:00,,,,46598.611643,185.0,46413.611643,,0,0
GasCC_2,2024-01-08 08:00:00,,,,48014.270988,329.0,47685.270988,,0,0
GasCC_2,2024-01-08 09:00:00,,,,48210.822733,297.5,47913.322733,,0,0
GasCC_2,2024-01-08 10:00:00,,,,48379.378218,355.5,48023.878218,,0,0
GasCC_2,2024-01-08 11:00:00,,,,48555.283519,356.5,48198.783519,,0,0
GasCC_2,2024-01-08 12:00:00,,,,48886.615434,409.0,48477.615434,,0,0
GasCC_2,2024-01-08 13:00:00,,,,48846.479516,371.5,48474.979516,,0,0
GasCC_2,2024-01-08 14:00:00,,,,48479.046566,331.5,48147.546566,,0,0
GasCC_2,2024-01-08 15:00:00,,,,48107.972744,288.5,47819.472744,,0,0
GasCC_2,2024-01-08 16:00:00,,,,48075.464415,206.0,47869.464415,,0,0
GasCC_2,2024-01-08 17:00:00,,,,48424.233161,239.0,48185.233161,,0,0
GasCC_2,2024-01-08 18:00:00,,,,49645.796807,168.00000000000003,49477.796807,,0,0
GasCC_2,2024-01-08 19:00:00,,,,51120.926133,84.00000000000001,51036.926133,,0,0
GasCC_2,2024-01-08 20:00:00,,,,51006.119333,174.0,50832.119333,,0,0
GasCC_2,2024-01-08 21:00:00,,,,50957.921591,174.0,50783.921591,,0,0
GasCC_2,2024-01-08 22:00:00,,,,50139.907042,147.0,49992.907042,,0,0
GasCC_2,2024-01-08 23:00:00,,,,48656.283496,141.0,48515.283496,,0,0
GasCC_2,2024-01-09 00:00:00,,,,51969.969804,120.0,51849.969804,,0,0
GasCC_2,2024-01-09 01:00:00,,,,46827.699375,99.0,46728.699375,,0,0
GasCC_2,2024-01-09 02:00:00,,,,46760.039552,144.0,46616.039552,,0,0
GasCC_2,2024-01-09 03:00:00,,,,46985.757385,156.0,46829.757385,,0,0
GasCC_2,2024-01-09 04:00:00,,,,47723.568676,114.0,47609.568676,,0,0
GasCC_2,2024-01-09 05:00:00,,,,49394.176803,102.00000000000001,49292.176803,,0,0
GasCC_2,2024-01-09 06:00:00,,,,52708.041348,156.0,52552.041348,,0,0
GasCC_2,2024-01-09 07:00:00,,,,57024.068301,239.0,56785.068301,,0,0
GasCC_2,2024-01-09 08:00:00,,,,58862.538954,176.0,58686.538954,,0,0
GasCC_2,2024-01-09 09:00:00,,,,57630.403721,354.5,57275.903721,,0,0
GasCC_2,2024-01-09 10:00:00,,,,56279.680861,367.5,55912.180861,,0,0
GasCC_2,2024-01-09 11:00:00,,,,54915.392993,416.5,54498.892993,,0,0
GasCC_2,2024-01-09 12:00:00,,,,53198.292136,343.0,52855.292136,,0,0
GasCC_2,2024-01-09 13:00:00,,,,51678.709477,392.5,51286.209477,,0,0
GasCC_2,2024-01-09 14:00:00,,,,50291.673502,319.5,49972.173502,,0,0
GasCC_2,2024-01-09 15:00:00,,,,49024.221681,237.5,48786.721681,,0,0
GasCC_2,2024-01-09 16:00:00,,,,48152.670897,239.0,47913.670897,,0,0
GasCC_2,2024-01-09 17:00:00,,,,48518.731958,188.0,48330.731958,,0,0
GasCC_2,2024-01-09 18:00:00,,,,50714.109075,93.0,50621.109075,,0,0
GasCC_2,2024-01-09 19:00:00,,,,53365.458045,189.0,53176.458045,,0,0
GasCC_2,2024-01-09 20:00:00,,,,54590.90021,156.0,54434.90021,,0,0
GasCC_2,2024-01-09 21:00:00,,,,55107.752631,105.0,55002.752631,,0,0
GasCC_2,2024-01-09 22:00:00,,,,54596.751747,122.99999999999999,54473.751747,,0,0
GasCC_2,2024-01-09 23:00:00,,,,53194.536324,153.0,53041.536324,,0,0
GasCC_2,2024-01-10 00:00:00,,,,43868.921623,177.0,43691.921623,,0,0
GasCC_2,2024-01-10 01:00:00,,,,51248.927255,150.0,51098.927255,,0,0
GasCC_2,2024-01-10 02:00:00,,,,51019.370151,135.0,50884.370151,,0,0
GasCC_2,2024-01-10 03:00:00,,,,51158.457644,60.0,51098.457644,,0,0
GasCC_2,2024-01-10 04:00:00,,,,51637.293181,144.0,51493.293181,,0,0
GasCC_2,2024-01-10 05:00:00,,,,52832.145499,141.0,52691.145499,,0,0
GasCC_2,2024-01-10 06:00:00,,,,55623.104817,147.0,55476.104817,,0,0
GasCC_2,2024-01-10 07:00:00,,,,59622.813617,179.0,59443.813617,,0,0
GasCC_2,2024-01-10 08:00:00,,,,60700.552657,266.0,60434.552657,,0,0
GasCC_2,2024-01-10 09:00:00,,,,58581.416561,267.5,58313.916561,,0,0
GasCC_2,2024-01-10 10:00:00,,,,55623.776744,385.5,55238.276744,,0,0
GasCC_2,2024-01-10 11:00:00,,,,52652.270721,389.5,52262.770721,,0,0
GasCC_2,2024-01-10 12:00:00,,,,50229.017308,388.0,49841.017308,,0,0
GasCC_2,2024-01-10 13:00:00,,,,48049.573244,386.5,47663.073244,,0,0
GasCC_2,2024-01-10 14:00:00,,,,46559.067281,319.5,46239.567281,,0,0
GasCC_2,2024-01-10 15:00:00,,,,45544.403863,336.5,45207.903863,,0,0
GasCC_2,2024-01-10 16:00:00,,,,44925.560431,275.0,44650.560431,,0,0
GasCC_2,2024-01-10 17:00:00,,,,44715.610611,227.0,44488.610611,,0,0
GasCC_2,2024-01-10 18:00:00,,,,46127.080279,122.99999999999999,46004.080279,,0,0
GasCC_2,2024-01-10 19:00:00,,,,48343.853042,150.0,48193.853042,,0,0
GasCC_2,2024-01-10 20:00:00,,,,48651.622223,132.0,48519.622223,,0,0
GasCC_2,2024-01-10 21:00:00,,,,48511.345503,144.0,48367.345503,,0,0
GasCC_2,2024-01-10 22:00:00,,,,47622.544437,72.0,47550.544437,,0,0
GasCC_2,2024-01-10 23:00:00,,,,45914.918207,159.0,45755.918207,,0,0
GasCC_2,2024-01-11 00:00:00,,,,41188.071946,147.0,41041.071946,,0,0
GasCC_2,2024-01-11 01:00:00,,,,42535.305689,186.0,42349.305689,,0,0
GasCC_2,2024-01-11 02:00:00,,,,42349.393845,135.0,42214.393845,,0,0
GasCC_2,2024-01-11 03:00:00,,,,42615.622026,135.0,42480.622026,,0,0
GasCC_2,2024-01-11 04:00:00,,,,43374.009919,129.0,43245.009919,,0,0
GasCC_2,2024-01-11 05:00:00,,,,44512.810902,132.0,44380.810902,,0,0
GasCC_2,2024-01-11 06:00:00,,,,47333.613867,162.0,47171.613867,,0,0
GasCC_2,2024-01-11 07:00:00,,,,51224.586409,254.0,50970.586409,,0,0
GasCC_2,2024-01-11 08:00:00,,,,52637.107558,281.0,52356.107558,,0,0
GasCC_2,2024-01-11 09:00:00,,,,51492.498539,336.5,51155.998539,,0,0
GasCC_2,2024-01-11 10:00:00,,,,49768.595528,319.5,49449.095528,,0,0
GasCC_2,2024-01-11 11:00:00,,,,47921.297147,320.5,47600.797147,,0,0
GasCC_2,2024-01-11 12:00:00,,,,46370.645903,379.0,45991.645903,,0,0
GasCC_2,2024-01-11 13:00:00,,,,45166.174935,359.5,44806.674935,,0,0
GasCC_2,2024-01-11 14:00:00,,,,44826.443814,367.5,44458.943814,,0,0
GasCC_2,2024-01-11 15:00:00,,,,44612.058254,315.5,44296.558254,,0,0
GasCC_2,2024-01-11 16:00:00,,,,44651.428061,224.0,44427.428061,,0,0
GasCC_2,2024-01-11 17:00:00,,,,45109.125736,164.0,44945.125736,,0,0
GasCC_2,2024-01-11 18:00:00,,,,46230.850288,129.0,46101.850288,,0,0
GasCC_2,2024-01-11 19:00:00,,,,47617.661003,147.0,47470.661003,,0,0
GasCC_2,2024-01-11 20:00:00,,,,47329.650024,165.0,47164.650024,,0,0
GasCC_2,2024-01-11 21:00:00,,,,46906.741303,141.0,46765.741303,,0,0
GasCC_2,2024-01-11 22:00:00,,,,45541.309146,159.0,45382.309146,,0,0
GasCC_2,2024-01-11 23:00:00,,,,43447.030939,141.0,43306.030939,,0,0
GasCC_2,2024-01-12 00:00:00,,,,52715.673454,192.0,52523.673454,,0,0
GasCC_2,2024-01-12 01:00:00,,,,39384.804463,120.0,39264.804463,,0,0
GasCC_2,2024-01-12 02:00:00,,,,38521.158133,144.0,38377.158133,,0,0
GasCC_2,2024-01-12 03:00:00,,,,38016.754188,75.0,37941.754188,,0,0
GasCC_2,2024-01-12 04:00:00,,,,38915.91172,144.0,38771.91172,,0,0
GasCC_2,2024-01-12 05:00:00,,,,41008.261334,141.0,40867.261334,,0,0
GasCC_2,2024-01-12 06:00:00,,,,44588.286128,135.0,44453.286128,,0,0
GasCC_2,2024-01-12 07:00:00,,,,49129.307231,182.0,48947.307231,,0,0
GasCC_2,2024-01-12 08:00:00,,,,52017.319232,299.0,51718.319232,,0,0
GasCC_2,2024-01-12 09:00:00,,,,53163.375566,282.5,52880.875566,,0,0
GasCC_2,2024-01-12 10:00:00,,,,53239.997672,352.5,52887.497672,,0,0
GasCC_2,2024-01-12 11:00:00,,,,52954.171172,428.5,52525.671172,,0,0
GasCC_2,2024-01-12 12:00:00,,,,52181.078677,430.0,51751.078677,,0,0
GasCC_2,2024-01-12 13:00:00,,,,51309.79778,356.5,50953.29778,,0,0
GasCC_2,2024-01-12 14:00:00,,,,50035.706644,367.5,49668.206644,,0,0
GasCC_2,2024-01-12 15:00:00,,,,48830.507596,279.5,48551.007596,,0,0
GasCC_2,2024-01-12 16:00:00,,,,48235.552315,335.0,47900.552315,,0,0
GasCC_2,2024-01-12 17:00:00,,,,48541.347911,179.0,48362.347911,,0,0
GasCC_2,2024-01-12 18:00:00,,,,50400.465907,135.0,50265.465907,,0,0
GasCC_2,2024-01-12 19:00:00,,,,53241.314732,150.0,53091.314732,,0,0
GasCC_2,2024-01-12 20:00:00,,,,54216.106094,159.0,54057.106094,,0,0
GasCC_2,2024-01-12 21:00:00,,,,54553.351921,132.0,54421.351921,,0,0
GasCC_2,2024-01-12 22:00:00,,,,54581.352481,114.0,54467.352481,,0,0
GasCC_2,2024-01-12 23:00:00,,,,53804.31546,162.0,53642.31546,,0,0
GasCC_2,2024-01-13 00:00:00,,,,53892.441203,147.0,53745.441203,,0,0
GasCC_2,2024-01-13 01:00:00,,,,51812.1734,111.0,51701.1734,,0,0
GasCC_2,2024-01-13 02:00:00,,,,51514.158416,87.0,51427.158416,,0,0
GasCC_2,2024-01-13 03:00:00,,,,51514.653448,90.0,51424.653448,,0,0
GasCC_2,2024-01-13 04:00:00,,,,51800.256223,159.0,51641.256223,,0,0
GasCC_2,2024-01-13 05:00:00,,,,52605.757866,150.0,52455.757866,,0,0
GasCC_2,2024-01-13 06:00:00,,,,53960.002606,135.0,53825.002606,,0,0
GasCC_2,2024-01-13 07:00:00,,,,55776.581517,200.0,55576.581517,,0,0
GasCC_2,2024-01-13 08:00:00,,,,57364.240768,263.0,57101.240768,,0,0
GasCC_2,2024-01-13 09:00:00,,,,57147.169559,315.5,56831.669559,,0,0
GasCC_2,2024-01-13 10:00:00,,,,54827.94382,331.5,54496.44382,,0,0
GasCC_2,2024-01-13 11:00:00,,,,52062.075427,368.5,51693.575427,,0,0
GasCC_2,2024-01-13 12:00:00,,,,49426.910358,430.0,48996.910358,,0,0
GasCC_2,2024-01-13 13:00:00,,,,47116.335658,371.5,46744.835658,,0,0
GasCC_2,2024-01-13 14:00:00,,,,45460.768474,382.5,45078.268474,,0,0
GasCC_2,2024-01-13 15:00:00,,,,44627.890315,330.5,44297.390315,,0,0
GasCC_2,2024-01-13 16:00:00,,,,44435.844981,278.0,44157.844981,,0,0
GasCC_2,2024-01-13 17:00:00,,,,45451.293726,197.0,45254.293726,,0,0
GasCC_2,2024-01-13 18:00:00,,,,48317.996377,105.0,48212.996377,,0,0
GasCC_2,2024-01-13 19:00:00,,,,51713.100068,114.0,51599.100068,,0,0
GasCC_2,2024-01-13 20:00:00,,,,53015.760342,177.0,52838.760342,,0,0
GasCC_2,2024-01-13 21:00:00,,,,53944.101734,183.0,53761.101734,,0,0
GasCC_2,2024-01-13 22:00:00,,,,54194.970156,165.0,54029.970156,,0,0
GasCC_2,2024-01-13 23:00:00,,,,54120.238287,135.0,53985.238287,,0,0
GasCC_2,2024-01-14 00:00:00,,,,68118.17554,156.0,67962.17554,,0,0
GasCC_2,2024-01-14 01:00:00,,,,53747.023996,150.0,53597.023996,,0,0
GasCC_2,2024-01-14 02:00:00,,,,53915.047555,135.0,53780.047555,,0,0
GasCC_2,2024-01-14 03:00:00,,,,54438.414989,141.0,54297.414989,,0,0
GasCC_2,2024-01-14 04:00:00,,,,55281.894022,168.00000000000003,55113.894022,,0,0
GasCC_2,2024-01-14 05:00:00,,,,56499.27207,114.0,56385.27207,,0,0
GasCC_2,2024-01-14 06:00:00,,,,57967.594218,144.0,57823.594218,,0,0
GasCC_2,2024-01-14 07:00:00,,,,59775.872376,215.0,59560.872376,,0,0
GasCC_2,2024-01-14 08:00:00,,,,61684.608161,281.0,61403.608161,,0,0
GasCC_2,2024-01-14 09:00:00,,,,63705.815994,297.5,63408.315994,,0,0
GasCC_2,2024-01-14 10:00:00,,,,64951.728535,355.5,64596.228535,,0,0
GasCC_2,2024-01-14 11:00:00,,,,65262.513501,353.5,64909.013501,,0,0
GasCC_2,2024-01-14 12:00:00,,,,65184.934004,355.0,64829.934004,,0,0
